category,product,fiscal_year,quantity,value,metric_type
Other Petro-based Chemicals,Vinyl Acetate Monomer,201920,162866,98977,petrochemical_import
Other Petro-based Chemicals,Vinyl Acetate Monomer,202021,138364,88247,petrochemical_import
Other Petro-based Chemicals,Vinyl Acetate Monomer,202122,178958,252872,petrochemical_import
Other Petro-based Chemicals,Vinyl Acetate Monomer,202223,211731,281602,petrochemical_import
Other Petro-based Chemicals,Vinyl Acetate Monomer,202324,208704,153405,petrochemical_import
Other Petro-based Chemicals,Vinyl Acetate Monomer,202425,226119,159751,petrochemical_import
Other Petro-based Chemicals,Vinyl Chloride Monomer,201516,349371,167169,petrochemical_import
Other Petro-based Chemicals,Vinyl Chloride Monomer,201617,344423,177368,petrochemical_import
Other Petro-based Chemicals,Vinyl Chloride Monomer,201718,484390,247256,petrochemical_import
Other Petro-based Chemicals,Vinyl Chloride Monomer,201819,457532,252913,petrochemical_import
Other Petro-based Chemicals,Vinyl Chloride Monomer,201920,511166,280807,petrochemical_import
Other Petro-based Chemicals,Vinyl Chloride Monomer,202021,479876,315306,petrochemical_import
Other Petro-based Chemicals,Vinyl Chloride Monomer,202122,581809,552782,petrochemical_import
Other Petro-based Chemicals,Vinyl Chloride Monomer,202223,537183,410677,petrochemical_import
Other Petro-based Chemicals,Vinyl Chloride Monomer,202324,508296,304495,petrochemical_import
Other Petro-based Chemicals,Vinyl Chloride Monomer,202425,517175,298679,petrochemical_import
Performance Plastics,ABS Resin,201516,90081,100935,petrochemical_import
Performance Plastics,ABS Resin,201617,102685,114201,petrochemical_import
Performance Plastics,ABS Resin,201718,98026,131230,petrochemical_import
Performance Plastics,ABS Resin,201819,119398,173631,petrochemical_import
Performance Plastics,ABS Resin,201920,104643,126833,petrochemical_import
Performance Plastics,ABS Resin,202021,98848,129553,petrochemical_import
Performance Plastics,ABS Resin,202122,112791,210059,petrochemical_import
Performance Plastics,ABS Resin,202223,115165,195968,petrochemical_import
Performance Plastics,ABS Resin,202324,128502,176444,petrochemical_import
Performance Plastics,ABS Resin,202425,156615,231084,petrochemical_import
Performance Plastics,Nylon-6,201516,144545,218291,petrochemical_import
Performance Plastics,Nylon-6,201617,158810,233711,petrochemical_import
Performance Plastics,Nylon-6,201718,175945,299915,petrochemical_import
Performance Plastics,Nylon-6,201819,215718,430268,petrochemical_import
Performance Plastics,Nylon-6,201920,217382,345202,petrochemical_import
Performance Plastics,Nylon-6,202021,0,0,petrochemical_import
Performance Plastics,Nylon-6,202122,0,0,petrochemical_import
Performance Plastics,Nylon-6,202223,0,0,petrochemical_import
Performance Plastics,Nylon-6,202324,0,0,petrochemical_import
Performance Plastics,Nylon-6,202425,0,0,petrochemical_import
Performance Plastics,Polyester Chips/Pet Chips,201516,122206,74948,petrochemical_import
Performance Plastics,Polyester Chips/Pet Chips,201617,117996,68960,petrochemical_import
Performance Plastics,Polyester Chips/Pet Chips,201718,266358,113614,petrochemical_import
Performance Plastics,Polyester Chips/Pet Chips,201819,307111,199059,petrochemical_import
Performance Plastics,Polyester Chips/Pet Chips,201920,375865,233917,petrochemical_import
Performance Plastics,Polyester Chips/Pet Chips,202021,151926,85030,petrochemical_import
Performance Plastics,Polyester Chips/Pet Chips,202122,120110,80693,petrochemical_import
Performance Plastics,Polyester Chips/Pet Chips,202223,116151,87603,petrochemical_import
Performance Plastics,Polyester Chips/Pet Chips,202324,223870,167835,petrochemical_import
Performance Plastics,Polyester Chips/Pet Chips,202425,175511,124622,petrochemical_import
Performance Plastics,Polymethyl Methacrylate,201516,20309,30401,petrochemical_import
Performance Plastics,Polymethyl Methacrylate,201617,27175,35588,petrochemical_import
Performance Plastics,Polymethyl Methacrylate,201718,29994,47445,petrochemical_import
Performance Plastics,Polymethyl Methacrylate,201819,29540,55142,petrochemical_import
Performance Plastics,Polymethyl Methacrylate,201920,29331,45525,petrochemical_import
Performance Plastics,Polymethyl Methacrylate,202021,31774,44980,petrochemical_import
Performance Plastics,Polymethyl Methacrylate,202122,25928,51293,petrochemical_import
Performance Plastics,Polymethyl Methacrylate,202223,33196,65329,petrochemical_import
Performance Plastics,Polymethyl Methacrylate,202324,35529,62843,petrochemical_import
Performance Plastics,Polymethyl Methacrylate,202425,40401,84479,petrochemical_import
Performance Plastics,Polytetrafluoroethylene(PTFE),201516,2086,12211,petrochemical_import
Performance Plastics,Polytetrafluoroethylene(PTFE),201617,2234,11511,petrochemical_import
Performance Plastics,Polytetrafluoroethylene(PTFE),201718,2939,18213,petrochemical_import
Performance Plastics,Polytetrafluoroethylene(PTFE),201819,2896,22190,petrochemical_import
Performance Plastics,Polytetrafluoroethylene(PTFE),201920,2904,19880,petrochemical_import
Performance Plastics,Polytetrafluoroethylene(PTFE),202021,3063,19623,petrochemical_import
Performance Plastics,Polytetrafluoroethylene(PTFE),202122,3226,23817,petrochemical_import
Performance Plastics,Polytetrafluoroethylene(PTFE),202223,4013,33234,petrochemical_import
Performance Plastics,Polytetrafluoroethylene(PTFE),202324,4716,34745,petrochemical_import
Performance Plastics,Polytetrafluoroethylene(PTFE),202425,5253,32501,petrochemical_import
Performance Plastics,Styrene Acrylonitrile,201516,9569,9061,petrochemical_import
Performance Plastics,Styrene Acrylonitrile,201617,8542,8299,petrochemical_import
Performance Plastics,Styrene Acrylonitrile,201718,9430,10630,petrochemical_import
Performance Plastics,Styrene Acrylonitrile,201819,9188,11431,petrochemical_import
Performance Plastics,Styrene Acrylonitrile,201920,10452,11103,petrochemical_import
Performance Plastics,Styrene Acrylonitrile,202021,13347,14631,petrochemical_import
Performance Plastics,Styrene Acrylonitrile,202122,20468,29048,petrochemical_import
Performance Plastics,Styrene Acrylonitrile,202223,23791,32202,petrochemical_import
Performance Plastics,Styrene Acrylonitrile,202324,25262,28956,petrochemical_import
Performance Plastics,Styrene Acrylonitrile,202425,48834,60145,petrochemical_import
Polymers,Expandable Polyestyrene,201516,2981,2723,petrochemical_import
Polymers,Expandable Polyestyrene,201617,3779,3554,petrochemical_import
Polymers,Expandable Polyestyrene,201718,2644,2744,petrochemical_import
Polymers,Expandable Polyestyrene,201819,1241,1611,petrochemical_import
Polymers,Expandable Polyestyrene,201920,1037,1184,petrochemical_import
Polymers,Expandable Polyestyrene,202021,4684,4308,petrochemical_import
Polymers,Expandable Polyestyrene,202122,5511,6709,petrochemical_import
Polymers,Expandable Polyestyrene,202223,1822,2705,petrochemical_import
Polymers,Expandable Polyestyrene,202324,1327,1920,petrochemical_import
Polymers,Expandable Polyestyrene,202425,1827,2447,petrochemical_import
Polymers,High Density Polythylene,201516,921743,798927,petrochemical_import
Polymers,High Density Polythylene,201617,1000457,824364,petrochemical_import
Polymers,High Density Polythylene,201718,993072,840665,petrochemical_import
Polymers,High Density Polythylene,201819,902265,872720,petrochemical_import
Polymers,High Density Polythylene,201920,787964,634354,petrochemical_import
Polymers,High Density Polythylene,202021,810467,648402,petrochemical_import
Polymers,High Density Polythylene,202122,827307,863139,petrochemical_import
Polymers,High Density Polythylene,202223,1628435,1690936,petrochemical_import
Polymers,High Density Polythylene,202324,2055552,1882968,petrochemical_import
Polymers,High Density Polythylene,202425,1306283,1218651,petrochemical_import
Polymers,Linear Low Density Polythylene,201516,590015,459471,petrochemical_import
Polymers,Linear Low Density Polythylene,201617,469075,381387,petrochemical_import
Polymers,Linear Low Density Polythylene,201718,425112,335698,petrochemical_import
Polymers,Linear Low Density Polythylene,201819,276313,228745,petrochemical_import
Polymers,Linear Low Density Polythylene,201920,311445,217054,petrochemical_import
Polymers,Linear Low Density Polythylene,202021,226310,151723,petrochemical_import
Polymers,Linear Low Density Polythylene,202122,223153,208037,petrochemical_import
Polymers,Linear Low Density Polythylene,202223,476089,439494,petrochemical_import
Polymers,Linear Low Density Polythylene,202324,433524,358058,petrochemical_import
Polymers,Linear Low Density Polythylene,202425,209554,175098,petrochemical_import
Polymers,Low Density Polyethylene,201516,374761,313547,petrochemical_import
Polymers,Low Density Polyethylene,201617,391501,330125,petrochemical_import
Polymers,Low Density Polyethylene,201718,464591,398992,petrochemical_import
Polymers,Low Density Polyethylene,201819,341063,310441,petrochemical_import
Polymers,Low Density Polyethylene,201920,352372,282510,petrochemical_import
Polymers,Low Density Polyethylene,202021,256287,208489,petrochemical_import
Polymers,Low Density Polyethylene,202122,222431,268779,petrochemical_import
Polymers,Low Density Polyethylene,202223,278393,331845,petrochemical_import
Polymers,Low Density Polyethylene,202324,307929,307019,petrochemical_import
Polymers,Low Density Polyethylene,202425,314526,352873,petrochemical_import
Polymers,PVC Compound,201516,79783,57368,petrochemical_import
Polymers,PVC Compound,201617,59032,45858,petrochemical_import
Polymers,PVC Compound,201718,27975,21140,petrochemical_import
Polymers,PVC Compound,201819,9537,10363,petrochemical_import
Polymers,PVC Compound,201920,0,0,petrochemical_import
Polymers,PVC Compound,202021,0,0,petrochemical_import
Polymers,PVC Compound,202122,177,53,petrochemical_import
Polymers,PVC Compound,202223,26,30,petrochemical_import
Polymers,PVC Compound,202324,32,59,petrochemical_import
Polymers,PVC Compound,202425,12,17,petrochemical_import
Polymers,Poly vinyl Chloride,201516,1501311,878823,petrochemical_import
Polymers,Poly vinyl Chloride,201617,1702852,1015835,petrochemical_import
Polymers,Poly vinyl Chloride,201718,1846296,1123738,petrochemical_import
Polymers,Poly vinyl Chloride,201819,2037570,1354121,petrochemical_import
Polymers,Poly vinyl Chloride,201920,928376,587544,petrochemical_import
Polymers,Poly vinyl Chloride,202021,419309,300980,petrochemical_import
Polymers,Poly vinyl Chloride,202122,460352,508138,petrochemical_import
Polymers,Poly vinyl Chloride,202223,590624,534672,petrochemical_import
Polymers,Poly vinyl Chloride,202324,688297,471250,petrochemical_import
Polymers,Poly vinyl Chloride,202425,670758,455779,petrochemical_import
Polymers,Polyestyrene,201516,42514,47364,petrochemical_import
Polymers,Polyestyrene,201617,44374,54225,petrochemical_import
Polymers,Polyestyrene,201718,52790,64224,petrochemical_import
Polymers,Polyestyrene,201819,56312,69827,petrochemical_import
Polymers,Polyestyrene,201920,54371,62759,petrochemical_import
Polymers,Polyestyrene,202021,69916,81878,petrochemical_import
Polymers,Polyestyrene,202122,65664,121494,petrochemical_import
Polymers,Polyestyrene,202223,112718,178082,petrochemical_import
Polymers,Polyestyrene,202324,107697,147992,petrochemical_import
Polymers,Polyestyrene,202425,106478,164620,petrochemical_import
Polymers,Polypropylene (inc. Co-polymer),201516,700914,574265,petrochemical_import
Polymers,Polypropylene (inc. Co-polymer),201617,781188,611882,petrochemical_import
Polymers,Polypropylene (inc. Co-polymer),201718,938998,762085,petrochemical_import
Polymers,Polypropylene (inc. Co-polymer),201819,854828,837001,petrochemical_import
Polymers,Polypropylene (inc. Co-polymer),201920,994615,853958,petrochemical_import
Polymers,Polypropylene (inc. Co-polymer),202021,854399,746492,petrochemical_import
Polymers,Polypropylene (inc. Co-polymer),202122,1136898,1290866,petrochemical_import
Polymers,Polypropylene (inc. Co-polymer),202223,1701271,1778886,petrochemical_import
Polymers,Polypropylene (inc. Co-polymer),202324,1718627,1587887,petrochemical_import
Polymers,Polypropylene (inc. Co-polymer),202425,1581912,1562738,petrochemical_import
Synthetic Detergent Intermediates,Ethylene Oxide,201516,100,952,petrochemical_import
Synthetic Detergent Intermediates,Ethylene Oxide,201617,137,1328,petrochemical_import
Synthetic Detergent Intermediates,Ethylene Oxide,201718,74,785,petrochemical_import
Synthetic Detergent Intermediates,Ethylene Oxide,201819,25,416,petrochemical_import
Synthetic Detergent Intermediates,Ethylene Oxide,201920,32,655,petrochemical_import
Synthetic Detergent Intermediates,Ethylene Oxide,202021,14,331,petrochemical_import
Synthetic Detergent Intermediates,Ethylene Oxide,202122,104,2882,petrochemical_import
Synthetic Detergent Intermediates,Ethylene Oxide,202223,197,1674,petrochemical_import
Synthetic Detergent Intermediates,Ethylene Oxide,202324,182,1887,petrochemical_import
Synthetic Detergent Intermediates,Ethylene Oxide,202425,37,1417,petrochemical_import
Synthetic Detergent Intermediates,Linear Alkyl Benzene,201516,217997,176537,petrochemical_import
Synthetic Detergent Intermediates,Linear Alkyl Benzene,201617,228092,177675,petrochemical_import
Synthetic Detergent Intermediates,Linear Alkyl Benzene,201718,205910,163748,petrochemical_import
Synthetic Detergent Intermediates,Linear Alkyl Benzene,201819,227111,210012,petrochemical_import
Synthetic Detergent Intermediates,Linear Alkyl Benzene,201920,264026,236771,petrochemical_import
Synthetic Detergent Intermediates,Linear Alkyl Benzene,202021,265392,215927,petrochemical_import
Synthetic Detergent Intermediates,Linear Alkyl Benzene,202122,277724,333278,petrochemical_import
Synthetic Detergent Intermediates,Linear Alkyl Benzene,202223,342695,521880,petrochemical_import
Synthetic Detergent Intermediates,Linear Alkyl Benzene,202324,251354,337041,petrochemical_import
Synthetic Detergent Intermediates,Linear Alkyl Benzene,202425,287391,366978,petrochemical_import
Synthetic Fibres,Acrylic Fibre,201516,39238,53809,petrochemical_import
Synthetic Fibres,Acrylic Fibre,201617,36771,44394,petrochemical_import
Synthetic Fibres,Acrylic Fibre,201718,32184,46549,petrochemical_import
Synthetic Fibres,Acrylic Fibre,201819,40475,71158,petrochemical_import
Synthetic Fibres,Acrylic Fibre,201920,56316,84841,petrochemical_import
Synthetic Fibres,Acrylic Fibre,202021,41928,53586,petrochemical_import
Synthetic Fibres,Acrylic Fibre,202122,35164,76074,petrochemical_import
Synthetic Fibres,Acrylic Fibre,202223,26049,57635,petrochemical_import
Synthetic Fibres,Acrylic Fibre,202324,15921,26370,petrochemical_import
Synthetic Fibres,Acrylic Fibre,202425,17831,31824,petrochemical_import
Synthetic Fibres,Elastomeric/Spandex Filament Yarn,201516,16247,68750,petrochemical_import
Synthetic Fibres,Elastomeric/Spandex Filament Yarn,201617,17531,69364,petrochemical_import
Synthetic Fibres,Elastomeric/Spandex Filament Yarn,201718,21753,86241,petrochemical_import
Synthetic Fibres,Elastomeric/Spandex Filament Yarn,201819,23351,100187,petrochemical_import
Synthetic Fibres,Elastomeric/Spandex Filament Yarn,201920,22121,86629,petrochemical_import
Synthetic Fibres,Elastomeric/Spandex Filament Yarn,202021,8956,42041,petrochemical_import
Synthetic Fibres,Elastomeric/Spandex Filament Yarn,202122,11141,83304,petrochemical_import
Synthetic Fibres,Elastomeric/Spandex Filament Yarn,202223,8758,60333,petrochemical_import
Synthetic Fibres,Elastomeric/Spandex Filament Yarn,202324,6796,38261,petrochemical_import
Synthetic Fibres,Elastomeric/Spandex Filament Yarn,202425,9271,46486,petrochemical_import
Synthetic Fibres,Nylon Filament Yarn,201516,28972,54485,petrochemical_import
Synthetic Fibres,Nylon Filament Yarn,201617,31063,53352,petrochemical_import
Synthetic Fibres,Nylon Filament Yarn,201718,22731,43317,petrochemical_import
Synthetic Fibres,Nylon Filament Yarn,201819,23259,52088,petrochemical_import
Synthetic Fibres,Nylon Filament Yarn,201920,24476,49669,petrochemical_import
Synthetic Fibres,Nylon Filament Yarn,202021,17058,34533,petrochemical_import
Synthetic Fibres,Nylon Filament Yarn,202122,25307,60951,petrochemical_import
Synthetic Fibres,Nylon Filament Yarn,202223,38680,82278,petrochemical_import
Synthetic Fibres,Nylon Filament Yarn,202324,28859,60294,petrochemical_import
Synthetic Fibres,Nylon Filament Yarn,202425,48312,101112,petrochemical_import
Synthetic Fibres,Nylon industrial yarn/tyre cord,201516,4411,6803,petrochemical_import
Synthetic Fibres,Nylon industrial yarn/tyre cord,201617,7741,10247,petrochemical_import
Synthetic Fibres,Nylon industrial yarn/tyre cord,201718,6566,10070,petrochemical_import
Synthetic Fibres,Nylon industrial yarn/tyre cord,201819,8108,16323,petrochemical_import
Synthetic Fibres,Nylon industrial yarn/tyre cord,201920,6893,11802,petrochemical_import
Synthetic Fibres,Nylon industrial yarn/tyre cord,202021,9459,15174,petrochemical_import
Synthetic Fibres,Nylon industrial yarn/tyre cord,202122,11445,31261,petrochemical_import
Synthetic Fibres,Nylon industrial yarn/tyre cord,202223,8720,20790,petrochemical_import
Synthetic Fibres,Nylon industrial yarn/tyre cord,202324,4002,8643,petrochemical_import
Synthetic Fibres,Nylon industrial yarn/tyre cord,202425,4358,10556,petrochemical_import
Synthetic Fibres,Polyester Filament Yarn,201516,72605,86166,petrochemical_import
Synthetic Fibres,Polyester Filament Yarn,201617,84367,92492,petrochemical_import
Synthetic Fibres,Polyester Filament Yarn,201718,82784,100756,petrochemical_import
Synthetic Fibres,Polyester Filament Yarn,201819,83954,118045,petrochemical_import
Synthetic Fibres,Polyester Filament Yarn,201920,115170,129162,petrochemical_import
Synthetic Fibres,Polyester Filament Yarn,202021,238680,197017,petrochemical_import
Synthetic Fibres,Polyester Filament Yarn,202122,295709,343248,petrochemical_import
Synthetic Fibres,Polyester Filament Yarn,202223,487693,540875,petrochemical_import
Synthetic Fibres,Polyester Filament Yarn,202324,493203,508672,petrochemical_import
Synthetic Fibres,Polyester Filament Yarn,202425,241598,307183,petrochemical_import
Synthetic Fibres,Polyester Staple Fibre,201516,99719,73357,petrochemical_import
Synthetic Fibres,Polyester Staple Fibre,201617,99809,70113,petrochemical_import
Synthetic Fibres,Polyester Staple Fibre,201718,88990,71053,petrochemical_import
Synthetic Fibres,Polyester Staple Fibre,201819,91775,89685,petrochemical_import
Synthetic Fibres,Polyester Staple Fibre,201920,118176,94729,petrochemical_import
Synthetic Fibres,Polyester Staple Fibre,202021,84273,64616,petrochemical_import
Synthetic Fibres,Polyester Staple Fibre,202122,78310,78489,petrochemical_import
Synthetic Fibres,Polyester Staple Fibre,202223,95480,95660,petrochemical_import
Synthetic Fibres,Polyester Staple Fibre,202324,54707,54635,petrochemical_import
Synthetic Fibres,Polyester Staple Fibre,202425,70376,71960,petrochemical_import
Synthetic Fibres,Polypropylene Filament Yarn,201516,697,1001,petrochemical_import
Synthetic Fibres,Polypropylene Filament Yarn,201617,695,850,petrochemical_import
Synthetic Fibres,Polypropylene Filament Yarn,201718,1343,1715,petrochemical_import
Synthetic Fibres,Polypropylene Filament Yarn,201819,1362,2007,petrochemical_import
Synthetic Fibres,Polypropylene Filament Yarn,201920,670,954,petrochemical_import
Synthetic Fibres,Polypropylene Filament Yarn,202021,755,1418,petrochemical_import
Synthetic Fibres,Polypropylene Filament Yarn,202122,315,975,petrochemical_import
Synthetic Fibres,Polypropylene Filament Yarn,202223,164,1092,petrochemical_import
Synthetic Fibres,Polypropylene Filament Yarn,202324,263,391,petrochemical_import
Synthetic Fibres,Polypropylene Filament Yarn,202425,322,498,petrochemical_import
Synthetic Fibres,Polypropylene Staple Fibre,201516,1885,1997,petrochemical_import
Synthetic Fibres,Polypropylene Staple Fibre,201617,2016,2181,petrochemical_import
Synthetic Fibres,Polypropylene Staple Fibre,201718,3281,3378,petrochemical_import
Synthetic Fibres,Polypropylene Staple Fibre,201819,3333,3863,petrochemical_import
Synthetic Fibres,Polypropylene Staple Fibre,201920,2778,3097,petrochemical_import
Synthetic Fibres,Polypropylene Staple Fibre,202021,2164,2316,petrochemical_import
Synthetic Fibres,Polypropylene Staple Fibre,202122,2986,4218,petrochemical_import
Synthetic Fibres,Polypropylene Staple Fibre,202223,4706,5998,petrochemical_import
Synthetic Fibres,Polypropylene Staple Fibre,202324,7045,7636,petrochemical_import
Synthetic Fibres,Polypropylene Staple Fibre,202425,5748,6463,petrochemical_import
Synthetic Rubber (Elastomers),Butyl Rubber,201516,92082,126683,petrochemical_import
Synthetic Rubber (Elastomers),Butyl Rubber,201617,100984,136910,petrochemical_import
Synthetic Rubber (Elastomers),Butyl Rubber,201718,111349,151035,petrochemical_import
Synthetic Rubber (Elastomers),Butyl Rubber,201819,120816,200157,petrochemical_import
Synthetic Rubber (Elastomers),Butyl Rubber,201920,94067,151010,petrochemical_import
Synthetic Rubber (Elastomers),Butyl Rubber,202021,90043,138841,petrochemical_import
Synthetic Rubber (Elastomers),Butyl Rubber,202122,86078,156123,petrochemical_import
Synthetic Rubber (Elastomers),Butyl Rubber,202223,64839,153952,petrochemical_import
Synthetic Rubber (Elastomers),Butyl Rubber,202324,63433,134599,petrochemical_import
Synthetic Rubber (Elastomers),Butyl Rubber,202425,60196,128653,petrochemical_import
Synthetic Rubber (Elastomers),Ethyl Propylene Dimers,201516,39370,60759,petrochemical_import
Synthetic Rubber (Elastomers),Ethyl Propylene Dimers,201617,43411,54947,petrochemical_import
Synthetic Rubber (Elastomers),Ethyl Propylene Dimers,201718,45099,59035,petrochemical_import
Synthetic Rubber (Elastomers),Ethyl Propylene Dimers,201819,52800,80061,petrochemical_import
Synthetic Rubber (Elastomers),Ethyl Propylene Dimers,201920,45465,59429,petrochemical_import
Synthetic Rubber (Elastomers),Ethyl Propylene Dimers,202021,41810,52572,petrochemical_import
Synthetic Rubber (Elastomers),Ethyl Propylene Dimers,202122,48943,101663,petrochemical_import
Synthetic Rubber (Elastomers),Ethyl Propylene Dimers,202223,54585,130656,petrochemical_import
Synthetic Rubber (Elastomers),Ethyl Propylene Dimers,202324,65697,121152,petrochemical_import
Synthetic Rubber (Elastomers),Ethyl Propylene Dimers,202425,68403,131233,petrochemical_import
Synthetic Rubber (Elastomers),Ethyl Vinyl Acetate,201516,165264,162033,petrochemical_import
Synthetic Rubber (Elastomers),Ethyl Vinyl Acetate,201617,144604,141686,petrochemical_import
Synthetic Rubber (Elastomers),Ethyl Vinyl Acetate,201718,183348,184503,petrochemical_import
Synthetic Rubber (Elastomers),Ethyl Vinyl Acetate,201819,178684,202884,petrochemical_import
Synthetic Rubber (Elastomers),Ethyl Vinyl Acetate,201920,193671,212988,petrochemical_import
Synthetic Rubber (Elastomers),Ethyl Vinyl Acetate,202021,189581,212461,petrochemical_import
Synthetic Rubber (Elastomers),Ethyl Vinyl Acetate,202122,182004,383881,petrochemical_import
Synthetic Rubber (Elastomers),Ethyl Vinyl Acetate,202223,206182,406974,petrochemical_import
Synthetic Rubber (Elastomers),Ethyl Vinyl Acetate,202324,235318,317919,petrochemical_import
Synthetic Rubber (Elastomers),Ethyl Vinyl Acetate,202425,297581,360128,petrochemical_import
Synthetic Rubber (Elastomers),Nitrile Butadiene Rubber,201516,51937,44391,petrochemical_import
Synthetic Rubber (Elastomers),Nitrile Butadiene Rubber,201617,36451,45999,petrochemical_import
Synthetic Rubber (Elastomers),Nitrile Butadiene Rubber,201718,40310,63203,petrochemical_import
Synthetic Rubber (Elastomers),Nitrile Butadiene Rubber,201819,38519,73014,petrochemical_import
Synthetic Rubber (Elastomers),Nitrile Butadiene Rubber,201920,41179,60140,petrochemical_import
Synthetic Rubber (Elastomers),Nitrile Butadiene Rubber,202021,158510,52408,petrochemical_import
Synthetic Rubber (Elastomers),Nitrile Butadiene Rubber,202122,38508,78806,petrochemical_import
Synthetic Rubber (Elastomers),Nitrile Butadiene Rubber,202223,46436,108043,petrochemical_import
Synthetic Rubber (Elastomers),Nitrile Butadiene Rubber,202324,54323,97486,petrochemical_import
Synthetic Rubber (Elastomers),Nitrile Butadiene Rubber,202425,47372,91521,petrochemical_import
Synthetic Rubber (Elastomers),Poly Butadiene Rubber,201516,74646,63210,petrochemical_import
Synthetic Rubber (Elastomers),Poly Butadiene Rubber,201617,84910,93064,petrochemical_import
Synthetic Rubber (Elastomers),Poly Butadiene Rubber,201718,94772,122673,petrochemical_import
Synthetic Rubber (Elastomers),Poly Butadiene Rubber,201819,104671,138315,petrochemical_import
Synthetic Rubber (Elastomers),Poly Butadiene Rubber,201920,97712,107321,petrochemical_import
Synthetic Rubber (Elastomers),Poly Butadiene Rubber,202021,114961,113497,petrochemical_import
Synthetic Rubber (Elastomers),Poly Butadiene Rubber,202122,109987,167151,petrochemical_import
Synthetic Rubber (Elastomers),Poly Butadiene Rubber,202223,134822,233641,petrochemical_import
Synthetic Rubber (Elastomers),Poly Butadiene Rubber,202324,124579,173138,petrochemical_import
Synthetic Rubber (Elastomers),Poly Butadiene Rubber,202425,152166,256191,petrochemical_import
Synthetic Rubber (Elastomers),Styrene Butadiene Rubber,201516,172802,155614,petrochemical_import
Synthetic Rubber (Elastomers),Styrene Butadiene Rubber,201617,149559,155436,petrochemical_import
Synthetic Rubber (Elastomers),Styrene Butadiene Rubber,201718,132989,161301,petrochemical_import
Synthetic Rubber (Elastomers),Styrene Butadiene Rubber,201819,123010,156987,petrochemical_import
Synthetic Rubber (Elastomers),Styrene Butadiene Rubber,201920,102738,118659,petrochemical_import
Synthetic Rubber (Elastomers),Styrene Butadiene Rubber,202021,152373,149081,petrochemical_import
Synthetic Rubber (Elastomers),Styrene Butadiene Rubber,202122,169618,256501,petrochemical_import
Synthetic Rubber (Elastomers),Styrene Butadiene Rubber,202223,166616,287301,petrochemical_import
Synthetic Rubber (Elastomers),Styrene Butadiene Rubber,202324,180487,267764,petrochemical_import
Synthetic Rubber (Elastomers),Styrene Butadiene Rubber,202425,203774,351517,petrochemical_import
Total - Aromatics,Total,201516,1204325,633048,petrochemical_import
Total - Aromatics,Total,201617,1614652,864845,petrochemical_import
Total - Aromatics,Total,201718,1321018,708548,petrochemical_import
Total - Aromatics,Total,201819,1320424,910212,petrochemical_import
Total - Aromatics,Total,201920,1327535,772834,petrochemical_import
Total - Aromatics,Total,202021,1300486,542096,petrochemical_import
Total - Aromatics,Total,202122,1124365,742531,petrochemical_import
Total - Aromatics,Total,202223,1245729,1123727,petrochemical_import
Total - Aromatics,Total,202324,1509211,1327413,petrochemical_import
Total - Aromatics,Total,202425,1795425,1486329,petrochemical_import
Total - Fibre Intermediates,Total,201516,2015419,1026126,petrochemical_import
Total - Fibre Intermediates,Total,201617,1842229,943136,petrochemical_import
Total - Fibre Intermediates,Total,201718,1808425,1072331,petrochemical_import
Total - Fibre Intermediates,Total,201819,1454656,1056882,petrochemical_import
Total - Fibre Intermediates,Total,201920,1919655,1059484,petrochemical_import
Total - Fibre Intermediates,Total,202021,1441326,649525,petrochemical_import
Total - Fibre Intermediates,Total,202122,2626726,1713284,petrochemical_import
Total - Fibre Intermediates,Total,202223,3355729,2176204,petrochemical_import
Total - Fibre Intermediates,Total,202324,2929291,1771593,petrochemical_import
Total - Fibre Intermediates,Total,202425,3486813,2191973,petrochemical_import
Total - Olefins,Total,201516,25398,20177,petrochemical_import
Total - Olefins,Total,201617,83453,60651,petrochemical_import
Total - Olefins,Total,201718,50791,43283,petrochemical_import
Total - Olefins,Total,201819,69700,57846,petrochemical_import
Total - Olefins,Total,201920,75857,51011,petrochemical_import
Total - Olefins,Total,202021,43875,33958,petrochemical_import
Total - Olefins,Total,202122,91880,76193,petrochemical_import
Total - Olefins,Total,202223,94231,102839,petrochemical_import
Total - Olefins,Total,202324,68159,57346,petrochemical_import
Total - Olefins,Total,202425,63174,57361,petrochemical_import
Total - Other Petro-based Chemicals,Total,201516,2739780,1775978,petrochemical_import
Total - Other Petro-based Chemicals,Total,201617,2650608,1764933,petrochemical_import
Total - Other Petro-based Chemicals,Total,201718,3255244,2232102,petrochemical_import
Total - Other Petro-based Chemicals,Total,201819,3227017,2709229,petrochemical_import
Total - Other Petro-based Chemicals,Total,201920,3543017,2388328,petrochemical_import
Total - Other Petro-based Chemicals,Total,202021,3068899,2152067,petrochemical_import
Total - Other Petro-based Chemicals,Total,202122,3291372,3656404,petrochemical_import
Total - Other Petro-based Chemicals,Total,202223,3425800,3404342,petrochemical_import
Total - Other Petro-based Chemicals,Total,202324,3326576,2852163,petrochemical_import
Total - Other Petro-based Chemicals,Total,202425,3620579,3219382,petrochemical_import
Total - Performance Plastics,Total,201516,388796,445847,petrochemical_import
Total - Performance Plastics,Total,201617,417442,472270,petrochemical_import
Total - Performance Plastics,Total,201718,582692,621047,petrochemical_import
Total - Performance Plastics,Total,201819,683851,891721,petrochemical_import
Total - Performance Plastics,Total,201920,740577,782460,petrochemical_import
Total - Performance Plastics,Total,202021,298958,293817,petrochemical_import
