category,product,fiscal_year,quantity,value,metric_type
Other Petro-based Chemicals,Vinyl Chloride Monomer,202324,0,1,petrochemical_export
Other Petro-based Chemicals,Vinyl Chloride Monomer,202425,0,4,petrochemical_export
Performance Plastics,Abs Resin,201516,465,682,petrochemical_export
Performance Plastics,Abs Resin,201617,294,473,petrochemical_export
Performance Plastics,Abs Resin,201718,273,445,petrochemical_export
Performance Plastics,Abs Resin,201819,449,622,petrochemical_export
Performance Plastics,Abs Resin,201920,328,598,petrochemical_export
Performance Plastics,Abs Resin,202021,407,673,petrochemical_export
Performance Plastics,Abs Resin,202122,1744,2197,petrochemical_export
Performance Plastics,Abs Resin,202223,393,879,petrochemical_export
Performance Plastics,Abs Resin,202324,499,955,petrochemical_export
Performance Plastics,Abs Resin,202425,928,1387,petrochemical_export
Performance Plastics,Nylon-6,201516,14577,25321,petrochemical_export
Performance Plastics,Nylon-6,201617,17656,29593,petrochemical_export
Performance Plastics,Nylon-6,201718,21353,34774,petrochemical_export
Performance Plastics,Nylon-6,201819,19744,38965,petrochemical_export
Performance Plastics,Nylon-6,201920,21214,40855,petrochemical_export
Performance Plastics,Nylon-6,202021,0,0,petrochemical_export
Performance Plastics,Nylon-6,202122,0,0,petrochemical_export
Performance Plastics,Nylon-6,202223,0,0,petrochemical_export
Performance Plastics,Nylon-6,202324,0,0,petrochemical_export
Performance Plastics,Nylon-6,202425,0,0,petrochemical_export
Performance Plastics,Polyester Chips/Pet Chips,201516,783106,460787,petrochemical_export
Performance Plastics,Polyester Chips/Pet Chips,201617,937251,557185,petrochemical_export
Performance Plastics,Polyester Chips/Pet Chips,201718,1014588,655326,petrochemical_export
Performance Plastics,Polyester Chips/Pet Chips,201819,1043386,889691,petrochemical_export
Performance Plastics,Polyester Chips/Pet Chips,201920,930982,618181,petrochemical_export
Performance Plastics,Polyester Chips/Pet Chips,202021,202297,117960,petrochemical_export
Performance Plastics,Polyester Chips/Pet Chips,202122,262129,221810,petrochemical_export
Performance Plastics,Polyester Chips/Pet Chips,202223,163189,156350,petrochemical_export
Performance Plastics,Polyester Chips/Pet Chips,202324,135681,117466,petrochemical_export
Performance Plastics,Polyester Chips/Pet Chips,202425,122692,106310,petrochemical_export
Performance Plastics,Polymethyl Methacrylate,201516,9158,10541,petrochemical_export
Performance Plastics,Polymethyl Methacrylate,201617,8557,10230,petrochemical_export
Performance Plastics,Polymethyl Methacrylate,201718,3563,3584,petrochemical_export
Performance Plastics,Polymethyl Methacrylate,201819,4323,5218,petrochemical_export
Performance Plastics,Polymethyl Methacrylate,201920,4632,5586,petrochemical_export
Performance Plastics,Polymethyl Methacrylate,202021,3296,4774,petrochemical_export
Performance Plastics,Polymethyl Methacrylate,202122,4104,6781,petrochemical_export
Performance Plastics,Polymethyl Methacrylate,202223,3381,5101,petrochemical_export
Performance Plastics,Polymethyl Methacrylate,202324,3201,5080,petrochemical_export
Performance Plastics,Polymethyl Methacrylate,202425,2766,5113,petrochemical_export
Performance Plastics,Polytetrafluoroethylene(PTFE),201516,6082,29947,petrochemical_export
Performance Plastics,Polytetrafluoroethylene(PTFE),201617,8321,38519,petrochemical_export
Performance Plastics,Polytetrafluoroethylene(PTFE),201718,9592,52460,petrochemical_export
Performance Plastics,Polytetrafluoroethylene(PTFE),201819,11997,83897,petrochemical_export
Performance Plastics,Polytetrafluoroethylene(PTFE),201920,11175,73428,petrochemical_export
Performance Plastics,Polytetrafluoroethylene(PTFE),202021,10912,75124,petrochemical_export
Performance Plastics,Polytetrafluoroethylene(PTFE),202122,14928,121908,petrochemical_export
Performance Plastics,Polytetrafluoroethylene(PTFE),202223,12359,122621,petrochemical_export
Performance Plastics,Polytetrafluoroethylene(PTFE),202324,10496,101614,petrochemical_export
Performance Plastics,Polytetrafluoroethylene(PTFE),202425,12320,109417,petrochemical_export
Performance Plastics,Styrene Acrylonitrile,201516,579,459,petrochemical_export
Performance Plastics,Styrene Acrylonitrile,201617,671,450,petrochemical_export
Performance Plastics,Styrene Acrylonitrile,201718,1179,682,petrochemical_export
Performance Plastics,Styrene Acrylonitrile,201819,387,380,petrochemical_export
Performance Plastics,Styrene Acrylonitrile,201920,460,362,petrochemical_export
Performance Plastics,Styrene Acrylonitrile,202021,230,212,petrochemical_export
Performance Plastics,Styrene Acrylonitrile,202122,817,990,petrochemical_export
Performance Plastics,Styrene Acrylonitrile,202223,2606,2616,petrochemical_export
Performance Plastics,Styrene Acrylonitrile,202324,7541,6256,petrochemical_export
Performance Plastics,Styrene Acrylonitrile,202425,3010,2502,petrochemical_export
Polymers,Expandable Polyestyrene,201516,3762,3735,petrochemical_export
Polymers,Expandable Polyestyrene,201617,3697,3548,petrochemical_export
Polymers,Expandable Polyestyrene,201718,3119,3272,petrochemical_export
Polymers,Expandable Polyestyrene,201819,3064,3818,petrochemical_export
Polymers,Expandable Polyestyrene,201920,2745,2762,petrochemical_export
Polymers,Expandable Polyestyrene,202021,894,895,petrochemical_export
Polymers,Expandable Polyestyrene,202122,944,1279,petrochemical_export
Polymers,Expandable Polyestyrene,202223,2403,3127,petrochemical_export
Polymers,Expandable Polyestyrene,202324,2615,2721,petrochemical_export
Polymers,Expandable Polyestyrene,202425,4266,5104,petrochemical_export
Polymers,High Density Polythylene,201516,116114,97840,petrochemical_export
Polymers,High Density Polythylene,201617,148142,117815,petrochemical_export
Polymers,High Density Polythylene,201718,205797,155550,petrochemical_export
Polymers,High Density Polythylene,201819,457416,365235,petrochemical_export
Polymers,High Density Polythylene,201920,486892,315945,petrochemical_export
Polymers,High Density Polythylene,202021,398659,247524,petrochemical_export
Polymers,High Density Polythylene,202122,198169,192824,petrochemical_export
Polymers,High Density Polythylene,202223,70053,95448,petrochemical_export
Polymers,High Density Polythylene,202324,178419,173281,petrochemical_export
Polymers,High Density Polythylene,202425,176074,168398,petrochemical_export
Polymers,Linear Low Density Polythylene,201516,15825,14160,petrochemical_export
Polymers,Linear Low Density Polythylene,201617,53215,41558,petrochemical_export
Polymers,Linear Low Density Polythylene,201718,228952,163632,petrochemical_export
Polymers,Linear Low Density Polythylene,201819,508135,380841,petrochemical_export
Polymers,Linear Low Density Polythylene,201920,395076,247196,petrochemical_export
Polymers,Linear Low Density Polythylene,202021,134318,85759,petrochemical_export
Polymers,Linear Low Density Polythylene,202122,66494,65425,petrochemical_export
Polymers,Linear Low Density Polythylene,202223,39851,40881,petrochemical_export
Polymers,Linear Low Density Polythylene,202324,47341,43068,petrochemical_export
Polymers,Linear Low Density Polythylene,202425,61011,55373,petrochemical_export
Polymers,Low Density Polyethylene,201516,24007,26531,petrochemical_export
Polymers,Low Density Polyethylene,201617,26909,27321,petrochemical_export
Polymers,Low Density Polyethylene,201718,108257,88430,petrochemical_export
Polymers,Low Density Polyethylene,201819,164142,132765,petrochemical_export
Polymers,Low Density Polyethylene,201920,140022,98135,petrochemical_export
Polymers,Low Density Polyethylene,202021,39442,35801,petrochemical_export
Polymers,Low Density Polyethylene,202122,49187,66522,petrochemical_export
Polymers,Low Density Polyethylene,202223,72626,100016,petrochemical_export
Polymers,Low Density Polyethylene,202324,66552,81472,petrochemical_export
Polymers,Low Density Polyethylene,202425,46536,62541,petrochemical_export
Polymers,PVC Compound,201516,13877,11534,petrochemical_export
Polymers,PVC Compound,201617,16901,12902,petrochemical_export
Polymers,PVC Compound,201718,13630,9774,petrochemical_export
Polymers,PVC Compound,201819,17222,13273,petrochemical_export
Polymers,PVC Compound,201920,0,0,petrochemical_export
Polymers,PVC Compound,202021,0,0,petrochemical_export
Polymers,PVC Compound,202122,12721,13919,petrochemical_export
Polymers,PVC Compound,202223,9476,10777,petrochemical_export
Polymers,PVC Compound,202324,277,243,petrochemical_export
Polymers,PVC Compound,202425,0,0,petrochemical_export
Polymers,Poly Vinyl Chloride,201516,3054,3272,petrochemical_export
Polymers,Poly Vinyl Chloride,201617,6484,6127,petrochemical_export
Polymers,Poly Vinyl Chloride,201718,6662,6015,petrochemical_export
Polymers,Poly Vinyl Chloride,201819,2133,1788,petrochemical_export
Polymers,Poly Vinyl Chloride,201920,2060,1471,petrochemical_export
Polymers,Poly Vinyl Chloride,202021,16985,8467,petrochemical_export
Polymers,Poly Vinyl Chloride,202122,2537,2894,petrochemical_export
Polymers,Poly Vinyl Chloride,202223,967,1337,petrochemical_export
Polymers,Poly Vinyl Chloride,202324,1929,1614,petrochemical_export
Polymers,Poly Vinyl Chloride,202425,1858,1607,petrochemical_export
Polymers,Polyestyrene,201516,86290,72301,petrochemical_export
Polymers,Polyestyrene,201617,82542,75483,petrochemical_export
Polymers,Polyestyrene,201718,69814,67452,petrochemical_export
Polymers,Polyestyrene,201819,63990,64060,petrochemical_export
Polymers,Polyestyrene,201920,49611,43139,petrochemical_export
Polymers,Polyestyrene,202021,36502,27805,petrochemical_export
Polymers,Polyestyrene,202122,44494,52518,petrochemical_export
Polymers,Polyestyrene,202223,39224,46728,petrochemical_export
Polymers,Polyestyrene,202324,59050,62781,petrochemical_export
Polymers,Polyestyrene,202425,53246,60801,petrochemical_export
Polymers,Polypropylene (inc. Co-polymer),201516,735410,503124,petrochemical_export
Polymers,Polypropylene (inc. Co-polymer),201617,574234,382678,petrochemical_export
Polymers,Polypropylene (inc. Co-polymer),201718,552002,397646,petrochemical_export
Polymers,Polypropylene (inc. Co-polymer),201819,718053,596611,petrochemical_export
Polymers,Polypropylene (inc. Co-polymer),201920,539045,386684,petrochemical_export
Polymers,Polypropylene (inc. Co-polymer),202021,861712,561818,petrochemical_export
Polymers,Polypropylene (inc. Co-polymer),202122,546609,547136,petrochemical_export
Polymers,Polypropylene (inc. Co-polymer),202223,351751,324200,petrochemical_export
Polymers,Polypropylene (inc. Co-polymer),202324,349110,324624,petrochemical_export
Polymers,Polypropylene (inc. Co-polymer),202425,400176,350896,petrochemical_export
Synthetic Detergent Intermediates,Ethylene Oxide,201516,378,734,petrochemical_export
Synthetic Detergent Intermediates,Ethylene Oxide,201617,618,1125,petrochemical_export
Synthetic Detergent Intermediates,Ethylene Oxide,201718,483,659,petrochemical_export
Synthetic Detergent Intermediates,Ethylene Oxide,201819,725,1167,petrochemical_export
Synthetic Detergent Intermediates,Ethylene Oxide,201920,851,1226,petrochemical_export
Synthetic Detergent Intermediates,Ethylene Oxide,202021,950,983,petrochemical_export
Synthetic Detergent Intermediates,Ethylene Oxide,202122,1089,1239,petrochemical_export
Synthetic Detergent Intermediates,Ethylene Oxide,202223,1388,2011,petrochemical_export
Synthetic Detergent Intermediates,Ethylene Oxide,202324,1358,1900,petrochemical_export
Synthetic Detergent Intermediates,Ethylene Oxide,202425,1247,1721,petrochemical_export
Synthetic Detergent Intermediates,Linear Alkyl Benzene,201516,9256,7034,petrochemical_export
Synthetic Detergent Intermediates,Linear Alkyl Benzene,201617,6440,4816,petrochemical_export
Synthetic Detergent Intermediates,Linear Alkyl Benzene,201718,930,809,petrochemical_export
Synthetic Detergent Intermediates,Linear Alkyl Benzene,201819,323,367,petrochemical_export
Synthetic Detergent Intermediates,Linear Alkyl Benzene,201920,193,253,petrochemical_export
Synthetic Detergent Intermediates,Linear Alkyl Benzene,202021,926,956,petrochemical_export
Synthetic Detergent Intermediates,Linear Alkyl Benzene,202122,6402,7462,petrochemical_export
Synthetic Detergent Intermediates,Linear Alkyl Benzene,202223,1135,1096,petrochemical_export
Synthetic Detergent Intermediates,Linear Alkyl Benzene,202324,2328,3804,petrochemical_export
Synthetic Detergent Intermediates,Linear Alkyl Benzene,202425,1911,3241,petrochemical_export
Synthetic Fibres,Acrylic Fibre,201516,47911,58966,petrochemical_export
Synthetic Fibres,Acrylic Fibre,201617,48332,60060,petrochemical_export
Synthetic Fibres,Acrylic Fibre,201718,39213,52227,petrochemical_export
Synthetic Fibres,Acrylic Fibre,201819,45932,71700,petrochemical_export
Synthetic Fibres,Acrylic Fibre,201920,40505,59726,petrochemical_export
Synthetic Fibres,Acrylic Fibre,202021,25569,33923,petrochemical_export
Synthetic Fibres,Acrylic Fibre,202122,23743,43557,petrochemical_export
Synthetic Fibres,Acrylic Fibre,202223,28587,61652,petrochemical_export
Synthetic Fibres,Acrylic Fibre,202324,20908,45729,petrochemical_export
Synthetic Fibres,Acrylic Fibre,202425,18194,39253,petrochemical_export
Synthetic Fibres,Elastomeric/Spandex Filament Yarn,201516,699,2774,petrochemical_export
Synthetic Fibres,Elastomeric/Spandex Filament Yarn,201617,305,1015,petrochemical_export
Synthetic Fibres,Elastomeric/Spandex Filament Yarn,201718,685,1979,petrochemical_export
Synthetic Fibres,Elastomeric/Spandex Filament Yarn,201819,1536,4834,petrochemical_export
Synthetic Fibres,Elastomeric/Spandex Filament Yarn,201920,766,2375,petrochemical_export
Synthetic Fibres,Elastomeric/Spandex Filament Yarn,202021,1666,5218,petrochemical_export
Synthetic Fibres,Elastomeric/Spandex Filament Yarn,202122,5958,44903,petrochemical_export
Synthetic Fibres,Elastomeric/Spandex Filament Yarn,202223,2585,11458,petrochemical_export
Synthetic Fibres,Elastomeric/Spandex Filament Yarn,202324,8407,27672,petrochemical_export
Synthetic Fibres,Elastomeric/Spandex Filament Yarn,202425,8704,27316,petrochemical_export
Synthetic Fibres,Nylon Filament Yarn,201516,1639,6236,petrochemical_export
Synthetic Fibres,Nylon Filament Yarn,201617,1857,6462,petrochemical_export
Synthetic Fibres,Nylon Filament Yarn,201718,4014,12111,petrochemical_export
Synthetic Fibres,Nylon Filament Yarn,201819,5794,18888,petrochemical_export
Synthetic Fibres,Nylon Filament Yarn,201920,7748,22360,petrochemical_export
Synthetic Fibres,Nylon Filament Yarn,202021,6098,15495,petrochemical_export
Synthetic Fibres,Nylon Filament Yarn,202122,9363,29452,petrochemical_export
Synthetic Fibres,Nylon Filament Yarn,202223,8708,28857,petrochemical_export
Synthetic Fibres,Nylon Filament Yarn,202324,9387,29703,petrochemical_export
Synthetic Fibres,Nylon Filament Yarn,202425,11367,36187,petrochemical_export
Synthetic Fibres,Nylon Industrial Yarn/Tyre Cord,201516,1122,1471,petrochemical_export
Synthetic Fibres,Nylon Industrial Yarn/Tyre Cord,201617,1474,1872,petrochemical_export
Synthetic Fibres,Nylon Industrial Yarn/Tyre Cord,201718,1620,2239,petrochemical_export
Synthetic Fibres,Nylon Industrial Yarn/Tyre Cord,201819,1895,2827,petrochemical_export
Synthetic Fibres,Nylon Industrial Yarn/Tyre Cord,201920,3624,5116,petrochemical_export
Synthetic Fibres,Nylon Industrial Yarn/Tyre Cord,202021,4296,5939,petrochemical_export
Synthetic Fibres,Nylon Industrial Yarn/Tyre Cord,202122,5312,9033,petrochemical_export
Synthetic Fibres,Nylon Industrial Yarn/Tyre Cord,202223,6586,12303,petrochemical_export
Synthetic Fibres,Nylon Industrial Yarn/Tyre Cord,202324,8696,14032,petrochemical_export
Synthetic Fibres,Nylon Industrial Yarn/Tyre Cord,202425,10785,18298,petrochemical_export
Synthetic Fibres,Polyester Filament Yarn,201516,634799,624444,petrochemical_export
Synthetic Fibres,Polyester Filament Yarn,201617,748037,690836,petrochemical_export
Synthetic Fibres,Polyester Filament Yarn,201718,717714,730282,petrochemical_export
Synthetic Fibres,Polyester Filament Yarn,201819,696668,839555,petrochemical_export
Synthetic Fibres,Polyester Filament Yarn,201920,711319,750466,petrochemical_export
Synthetic Fibres,Polyester Filament Yarn,202021,540650,545550,petrochemical_export
Synthetic Fibres,Polyester Filament Yarn,202122,762473,966876,petrochemical_export
Synthetic Fibres,Polyester Filament Yarn,202223,472031,665983,petrochemical_export
Synthetic Fibres,Polyester Filament Yarn,202324,417895,572320,petrochemical_export
Synthetic Fibres,Polyester Filament Yarn,202425,469178,609962,petrochemical_export
Synthetic Fibres,Polyester Staple Fibre,201516,181813,129129,petrochemical_export
Synthetic Fibres,Polyester Staple Fibre,201617,213903,150316,petrochemical_export
Synthetic Fibres,Polyester Staple Fibre,201718,227441,169364,petrochemical_export
Synthetic Fibres,Polyester Staple Fibre,201819,255455,225045,petrochemical_export
Synthetic Fibres,Polyester Staple Fibre,201920,285157,204876,petrochemical_export
Synthetic Fibres,Polyester Staple Fibre,202021,291399,172242,petrochemical_export
Synthetic Fibres,Polyester Staple Fibre,202122,383703,329736,petrochemical_export
Synthetic Fibres,Polyester Staple Fibre,202223,227366,228194,petrochemical_export
Synthetic Fibres,Polyester Staple Fibre,202324,207111,185686,petrochemical_export
Synthetic Fibres,Polyester Staple Fibre,202425,275758,245958,petrochemical_export
Synthetic Fibres,Polypropylene Filament Yarn,201516,2844,3878,petrochemical_export
Synthetic Fibres,Polypropylene Filament Yarn,201617,2077,2690,petrochemical_export
Synthetic Fibres,Polypropylene Filament Yarn,201718,869,1117,petrochemical_export
Synthetic Fibres,Polypropylene Filament Yarn,201819,494,713,petrochemical_export
Synthetic Fibres,Polypropylene Filament Yarn,201920,720,965,petrochemical_export
Synthetic Fibres,Polypropylene Filament Yarn,202021,729,1005,petrochemical_export
Synthetic Fibres,Polypropylene Filament Yarn,202122,798,1297,petrochemical_export
Synthetic Fibres,Polypropylene Filament Yarn,202223,1015,1629,petrochemical_export
Synthetic Fibres,Polypropylene Filament Yarn,202324,1187,1813,petrochemical_export
Synthetic Fibres,Polypropylene Filament Yarn,202425,1199,1845,petrochemical_export
Synthetic Fibres,Polypropylene Staple Fibre,201516,7531,6885,petrochemical_export
Synthetic Fibres,Polypropylene Staple Fibre,201617,9755,8767,petrochemical_export
Synthetic Fibres,Polypropylene Staple Fibre,201718,9497,8663,petrochemical_export
Synthetic Fibres,Polypropylene Staple Fibre,201819,7892,8446,petrochemical_export
Synthetic Fibres,Polypropylene Staple Fibre,201920,9509,9103,petrochemical_export
Synthetic Fibres,Polypropylene Staple Fibre,202021,8212,7668,petrochemical_export
Synthetic Fibres,Polypropylene Staple Fibre,202122,10896,14033,petrochemical_export
Synthetic Fibres,Polypropylene Staple Fibre,202223,12126,16028,petrochemical_export
Synthetic Fibres,Polypropylene Staple Fibre,202324,9897,12607,petrochemical_export
Synthetic Fibres,Polypropylene Staple Fibre,202425,11213,15034,petrochemical_export
Synthetic Rubber (Elastomers),Butyl Rubber,201516,1248,3089,petrochemical_export
Synthetic Rubber (Elastomers),Butyl Rubber,201617,724,1648,petrochemical_export
Synthetic Rubber (Elastomers),Butyl Rubber,201718,328,693,petrochemical_export
Synthetic Rubber (Elastomers),Butyl Rubber,201819,696,1288,petrochemical_export
Synthetic Rubber (Elastomers),Butyl Rubber,201920,4774,5724,petrochemical_export
Synthetic Rubber (Elastomers),Butyl Rubber,202021,25715,26343,petrochemical_export
Synthetic Rubber (Elastomers),Butyl Rubber,202122,21719,29524,petrochemical_export
Synthetic Rubber (Elastomers),Butyl Rubber,202223,16942,30399,petrochemical_export
Synthetic Rubber (Elastomers),Butyl Rubber,202324,21736,33262,petrochemical_export
Synthetic Rubber (Elastomers),Butyl Rubber,202425,27290,43199,petrochemical_export
Synthetic Rubber (Elastomers),Ethyl Propylene Dimers,201516,2725,8882,petrochemical_export
Synthetic Rubber (Elastomers),Ethyl Propylene Dimers,201617,3282,9531,petrochemical_export
Synthetic Rubber (Elastomers),Ethyl Propylene Dimers,201718,2517,7696,petrochemical_export
Synthetic Rubber (Elastomers),Ethyl Propylene Dimers,201819,2463,7958,petrochemical_export
Synthetic Rubber (Elastomers),Ethyl Propylene Dimers,201920,2292,7284,petrochemical_export
Synthetic Rubber (Elastomers),Ethyl Propylene Dimers,202021,1371,3275,petrochemical_export
Synthetic Rubber (Elastomers),Ethyl Propylene Dimers,202122,1429,3438,petrochemical_export
Synthetic Rubber (Elastomers),Ethyl Propylene Dimers,202223,1067,3222,petrochemical_export
Synthetic Rubber (Elastomers),Ethyl Propylene Dimers,202324,831,2316,petrochemical_export
Synthetic Rubber (Elastomers),Ethyl Propylene Dimers,202425,1549,3889,petrochemical_export
Synthetic Rubber (Elastomers),Ethyl Vinyl Acetate,201516,1274,1510,petrochemical_export
Synthetic Rubber (Elastomers),Ethyl Vinyl Acetate,201617,1494,1751,petrochemical_export
Synthetic Rubber (Elastomers),Ethyl Vinyl Acetate,201718,901,1314,petrochemical_export
Synthetic Rubber (Elastomers),Ethyl Vinyl Acetate,201819,530,1251,petrochemical_export
Synthetic Rubber (Elastomers),Ethyl Vinyl Acetate,201920,999,1614,petrochemical_export
Synthetic Rubber (Elastomers),Ethyl Vinyl Acetate,202021,1042,1650,petrochemical_export
Synthetic Rubber (Elastomers),Ethyl Vinyl Acetate,202122,1381,3351,petrochemical_export
Synthetic Rubber (Elastomers),Ethyl Vinyl Acetate,202223,4906,8986,petrochemical_export
Synthetic Rubber (Elastomers),Ethyl Vinyl Acetate,202324,1722,2996,petrochemical_export
Synthetic Rubber (Elastomers),Ethyl Vinyl Acetate,202425,2498,3748,petrochemical_export
Synthetic Rubber (Elastomers),Nitrile Butadiene Rubber,201516,400,970,petrochemical_export
Synthetic Rubber (Elastomers),Nitrile Butadiene Rubber,201617,451,1092,petrochemical_export
Synthetic Rubber (Elastomers),Nitrile Butadiene Rubber,201718,427,1128,petrochemical_export
Synthetic Rubber (Elastomers),Nitrile Butadiene Rubber,201819,507,1316,petrochemical_export
Synthetic Rubber (Elastomers),Nitrile Butadiene Rubber,201920,719,1316,petrochemical_export
Synthetic Rubber (Elastomers),Nitrile Butadiene Rubber,202021,3823,4326,petrochemical_export
Synthetic Rubber (Elastomers),Nitrile Butadiene Rubber,202122,7134,9282,petrochemical_export
Synthetic Rubber (Elastomers),Nitrile Butadiene Rubber,202223,8097,8482,petrochemical_export
Synthetic Rubber (Elastomers),Nitrile Butadiene Rubber,202324,14873,10650,petrochemical_export
Synthetic Rubber (Elastomers),Nitrile Butadiene Rubber,202425,26029,20011,petrochemical_export
Synthetic Rubber (Elastomers),Poly Butadiene Rubber,201516,5988,4008,petrochemical_export
Synthetic Rubber (Elastomers),Poly Butadiene Rubber,201617,5114,4942,petrochemical_export
Synthetic Rubber (Elastomers),Poly Butadiene Rubber,201718,7012,7376,petrochemical_export
Synthetic Rubber (Elastomers),Poly Butadiene Rubber,201819,13175,15311,petrochemical_export
Synthetic Rubber (Elastomers),Poly Butadiene Rubber,201920,20323,19289,petrochemical_export
Synthetic Rubber (Elastomers),Poly Butadiene Rubber,202021,23329,15059,petrochemical_export
Synthetic Rubber (Elastomers),Poly Butadiene Rubber,202122,22558,28190,petrochemical_export
Synthetic Rubber (Elastomers),Poly Butadiene Rubber,202223,2556,3863,petrochemical_export
Synthetic Rubber (Elastomers),Poly Butadiene Rubber,202324,4594,6238,petrochemical_export
Synthetic Rubber (Elastomers),Poly Butadiene Rubber,202425,2716,4580,petrochemical_export
Synthetic Rubber (Elastomers),Styrene Butadiene Rubber,201516,31053,23969,petrochemical_export
Synthetic Rubber (Elastomers),Styrene Butadiene Rubber,201617,27139,27423,petrochemical_export
Synthetic Rubber (Elastomers),Styrene Butadiene Rubber,201718,40704,36382,petrochemical_export
Synthetic Rubber (Elastomers),Styrene Butadiene Rubber,201819,46179,43572,petrochemical_export
Synthetic Rubber (Elastomers),Styrene Butadiene Rubber,201920,44929,37838,petrochemical_export
Synthetic Rubber (Elastomers),Styrene Butadiene Rubber,202021,39757,28768,petrochemical_export
Synthetic Rubber (Elastomers),Styrene Butadiene Rubber,202122,35715,38037,petrochemical_export
Synthetic Rubber (Elastomers),Styrene Butadiene Rubber,202223,36863,42498,petrochemical_export
Synthetic Rubber (Elastomers),Styrene Butadiene Rubber,202324,48685,48453,petrochemical_export
Synthetic Rubber (Elastomers),Styrene Butadiene Rubber,202425,51128,57277,petrochemical_export
Total - Aromatics,Total,201516,2033143,942807,petrochemical_export
Total - Aromatics,Total,201617,1749173,885136,petrochemical_export
Total - Aromatics,Total,201718,3303041,1754998,petrochemical_export
Total - Aromatics,Total,201819,4550911,2880299,petrochemical_export
Total - Aromatics,Total,201920,4271477,2337408,petrochemical_export
Total - Aromatics,Total,202021,4660796,1854685,petrochemical_export
Total - Aromatics,Total,202122,4434556,2998035,petrochemical_export
Total - Aromatics,Total,202223,2660009,2132705,petrochemical_export
Total - Aromatics,Total,202324,1774952,1346591,petrochemical_export
Total - Aromatics,Total,202425,1697190,1381349,petrochemical_export
Total - Fibre Intermediates,Total,201516,247540,121394,petrochemical_export
Total - Fibre Intermediates,Total,201617,323096,153574,petrochemical_export
Total - Fibre Intermediates,Total,201718,351358,181069,petrochemical_export
Total - Fibre Intermediates,Total,201819,456955,275919,petrochemical_export
Total - Fibre Intermediates,Total,201920,234372,123612,petrochemical_export
Total - Fibre Intermediates,Total,202021,475165,162929,petrochemical_export
Total - Fibre Intermediates,Total,202122,127582,86540,petrochemical_export
Total - Fibre Intermediates,Total,202223,56213,60804,petrochemical_export
Total - Fibre Intermediates,Total,202324,35761,38224,petrochemical_export
Total - Fibre Intermediates,Total,202425,36919,43434,petrochemical_export
Total - Olefins,Total,201516,149389,76055,petrochemical_export
Total - Olefins,Total,201617,117365,101742,petrochemical_export
Total - Olefins,Total,201718,260597,179804,petrochemical_export
Total - Olefins,Total,201819,368714,276701,petrochemical_export
Total - Olefins,Total,201920,336140,188100,petrochemical_export
Total - Olefins,Total,202021,284988,136102,petrochemical_export
Total - Olefins,Total,202122,255597,173883,petrochemical_export
Total - Olefins,Total,202223,161748,117262,petrochemical_export
Total - Olefins,Total,202324,189106,127559,petrochemical_export
Total - Olefins,Total,202425,188344,192291,petrochemical_export
Total - Other Petro-based Chemicals,Total,201516,128670,101259,petrochemical_export
Total - Other Petro-based Chemicals,Total,201617,144135,116773,petrochemical_export
Total - Other Petro-based Chemicals,Total,201718,193342,138613,petrochemical_export
Total - Other Petro-based Chemicals,Total,201819,147298,139759,petrochemical_export
Total - Other Petro-based Chemicals,Total,201920,237571,194934,petrochemical_export
Total - Other Petro-based Chemicals,Total,202021,171468,169127,petrochemical_export
Total - Other Petro-based Chemicals,Total,202122,212298,249815,petrochemical_export
Total - Other Petro-based Chemicals,Total,202223,189073,224161,petrochemical_export
Total - Other Petro-based Chemicals,Total,202324,208633,212881,petrochemical_export
Total - Other Petro-based Chemicals,Total,202425,216469,215932,petrochemical_export
Total - Performance Plastics,Total,201516,813967,527737,petrochemical_export
Total - Performance Plastics,Total,201617,972750,636450,petrochemical_export
Total - Performance Plastics,Total,201718,1050548,747271,petrochemical_export
Total - Performance Plastics,Total,201819,1080286,1018773,petrochemical_export
Total - Performance Plastics,Total,201920,968791,739010,petrochemical_export
Total - Performance Plastics,Total,202021,217142,198743,petrochemical_export
Total - Performance Plastics,Total,202122,283722,353686,petrochemical_export
Total - Performance Plastics,Total,202223,181928,287567,petrochemical_export
Total - Performance Plastics,Total,202324,157418,231371,petrochemical_export
Total - Performance Plastics,Total,202425,141716,224729,petrochemical_export
Total - Polymers,Total,201516,998339,732497,petrochemical_export
Total - Polymers,Total,201617,912124,667432,petrochemical_export
Total - Polymers,Total,201718,1188233,891771,petrochemical_export
Total - Polymers,Total,201819,1934155,1558391,petrochemical_export
Total - Polymers,Total,201920,1615451,1095332,petrochemical_export
Total - Polymers,Total,202021,1488512,968069,petrochemical_export
Total - Polymers,Total,202122,921155,942517,petrochemical_export
Total - Polymers,Total,202223,586351,622514,petrochemical_export
Total - Polymers,Total,202324,705293,689804,petrochemical_export
Total - Polymers,Total,202425,743167,704720,petrochemical_export
Total - Synthetic Detergent Intermediates,Total,201516,9634,7768,petrochemical_export
Total - Synthetic Detergent Intermediates,Total,201617,7058,5941,petrochemical_export
Total - Synthetic Detergent Intermediates,Total,201718,1413,1468,petrochemical_export
Total - Synthetic Detergent Intermediates,Total,201819,1048,1534,petrochemical_export
Total - Synthetic Detergent Intermediates,Total,201920,1044,1479,petrochemical_export
Total - Synthetic Detergent Intermediates,Total,202021,1876,1939,petrochemical_export
Total - Synthetic Detergent Intermediates,Total,202122,7491,8701,petrochemical_export
